word	reading
שביל	sh'víl
שביעי	sh'vi'í
שבע	shéva'
שבעה	shiv'á
שבעת	shiv'át
שבר	shéver
שבת	shabát
שדה	sadé
שדה תעופה	s'de t'ufá
שדי	shaddáy
שדרות	sderót
שהה	shahá
שהם	shóham
שוב	shúv
שווה	shavé
שוויון	shivyón
שוחרר	shukhrár
שוטף	shotéf
שוטר	shotér
שולחן	shulkhán
שולי	shulí
שום	sum
שום דבר	shum davár
שומר	shumár
שומרים	shomrím
שונא	soné
שונה	shoné
שונות	shonút
שוער	sho'ér
שופט	shofét
שופטים	shoftím
שוק	shuk
שוקולד	shokolád
שור	shor
שורה	shurá
שורות	shurót
שורש	šóreš
שורת	shurát
שותף	shutáf
שחור	sh'khor
שחורה	sh'khorá
שחורות	sh'khorót
שחורים	shkhorím
שחמט	shakhmát
שחק	saḥáq
שחקים	sh'khakím
שחקן	sakhkán
שחקנים	sakhkaním
שחקנית	sakhkanít
שחר	shákhar
שחרור	shikhrúr
שחרורו	shikhruró
שחרר	shikhrér
שטוח	shatúakh
שטח	shétakh
שטחי	shitkhí
שיא	sí
שידור	shidúr
שיהיה	she-yihyé
שיח	síakh
שיחה	sikhá
שיחק	sikhék
שיטה	shitá
שייך	shayákh
שיכול	sikúl
שילוב	shilúv
שים	sím
שימור	shimúr
שימוש	shimúsh
שימושי	shimushí
שימש	shimésh
שינה	shená
שינוי	shinúi
שיעור	shi'úr
שיעורי בית	shi'uréi báyit
שיעורים	shi'urím
שיער	se'ár
שיפוץ	shipúts
שיפור	shipúr
שיר	shir
שירה	shirá
שירות	sheirút
שירותים	sherutím
שירים	shirím
שירת	sherét
שישה	shishá
שישי	shishí
שיתוף	shitúf
שיתופי	shitufí
שיתף	shitéf
שכב	shakháv
שכונה	sh'khuná
שכונת	sh'khunát-
שכל	sékhel
שכן	shakhán
שכנים	sh'kheyním
שכנע	shikhnéa
שכר	sakhár
שכתב	shikh'tév
של	shel
שלב	shaláv
שלבים	sh'labím
שלג	shéleg
שלה	sheláh
שלו	sheló
שלום	shalóm
שלוש	shalósh
שלושה	sh'loshá
שלושים	sh'loshím
שלושת	sh'lóshet
שלח	shalákh
שלחו	shilchó
שלחן	shulchán
שלט	shélet
שלטון	shiltón
שלי	shelí
שליחות	sh'likhót
שליט	shalít
שליטה	sh'litá
שלילי	sh'lilí
שליש	sh'lísh
שלישי	sh'lishí
שלך	shalákh
שלל	shalál
שלם	shalém
שלמה	shlomó
שלמות	sh'lemút
שלמים	sh'lemím
שלנו	shelánu
שם	shem
שמאל	s'mól
שמה	sháma
שמו	sh'mó
שמונה	sh'moná
שמות	sh'mót
שמח	saméakh
שמחה	simkhá
שמי	shémi
שמיים	shamáyim
שמים	shamáyim
שמיר	šamīr
שמירה	sh'mirá
שמירת	sh'mirá
שמלה	simlá
שמן	shémen
שמע	shéma
שמעתי	shamá'ti
שמר	shamár
שמש	shémesh
שן	shen
שנה	shaná
שנוא	sanú
שנוי	shinúi
שנות	sh'nót-
שני	shnei
שניה	sh'niyá
שניות	sh'niyot
שנייה	sh'niyá
שניים	sh'náyim
שנים	shaním
שנית	shenít
שנת	sh'nát-
שנתי	shnatí
שנתיים	shnatáyim
שעבד	shi'béd
שעבר	she'avár
שעה	sha'á
שעון	sha'ón
שעמם	shi'mem
שער	shá'ar
שפה	safá
שפות	safót
שפחה	shifkhá
שפט	shafát
שפן	shafán
שפר	shipér
שפת	s'fát-
שפתיים	s'fatáyim
שק	sak
שקול	shakúl
שקט	shakát
שקל	shakál
שקלים	sh'kalím
שקר	shéker
שר	shar
שרד	sarád
שרה	sará
שרי	saré
שריון	shiryón
שרים	sharím
שריר	shrír
שרפה	srefá
שרק	sharák
שרשרת	sharshéret
שרת	sharát
שש	shésh
ששת	shéshet
שתי	shtéi
שתיים	shtáyim
שתים	shtáyim
שתים עשרה	shtém 'esré
תא	ta
תאגיד	ta'agíd
תאונה	t'uná
תאי	taey
תאים	ta'ím
תאר	tó'ar
תאריך	ta'aríkh
תארים	t'arím
תביעה	tvi'á
תבנית	tavnít
תגובה	t'guvá
תדיר	tadír
תה	te
תהיה	tihyé
תהליך	tahalíkh
תו	táv
תואר	to'ár
תובנה	tovaná
תובע	tovéa
תודה	todá
תוך	tokh
תוכן	tókhen
תוכנה	tokhná
תוכנית	tokhnít
תום	tom
תוספת	toséfet
תועלת	to'élet
תופעה	tofa'á
תוצאה	totsa'á
תוצר	totsár
תוקף	tókef
תור	tór
תורה	torá
תורת	torát-
תות	tút
תותח	totákh
תזמורת	tizmóret
תחבורה	takhburá
תחביב	takhbív
תחום	takhúm
תחושה	t'khushá
תחילה	tkhilá
תחם	takhám
תחמושת	takhmóshet
תחנה	takhaná
תחנת	tachanát-
תחרות	takharút
תחת	tákhat
תחתי	tákhti
תיאור	te'úr
תיאר	te'ér
תיבה	tevá
תיבות	tevót
תיירות	tayarút
תיירותי	tayarutí
תיכון	tikhón
תימן	teimán
תינוק	tinok
תינוקות	tinokót
תיעוד	ti'úd
תיק	tik
תיקו	téku
תיקון	tikún
תכה	také
תכונה	t'khuná
תכנית	tokhnít
תכנן	tikhnén
תכנת	tikhnét
תל	tél
תלוי	talúi
תלמיד	talmíd
תמונה	tmuná
תמורה	t'murá
תמיד	tamíd
תמיכה	tmikhá
תמך	témekh
תמנון	tmanún
תן	tan
תנאי	t'nái
תנועה	tnu'á
תנועות	t'nuot
תנור	tanúr
תסמונת	tismónet
תסריט	tasrít
תעופה	t'ufá
תעלה	te'alá
תענוג	ta'anúg
תעסוקה	ta'asuká
תערוכה	ta'arukhá
תעשה	ta'asé
תעשו	taasú
תעשייה	ta'asiyá
תף	tof
תפוז	tapúz
תפוח	tapúakh
תפוח אדמה	tapúakh adamá
תפוחי	tapuché
תפוחים	tapukhím
תפוס	tafús
תפילה	t'filá
תפיסה	tfisá
תפס	tafás
תפקיד	tafkíd
תצפית	tatspít
תקדים	takdím
תקווה	tikvá
תקופה	t'kufá
תקופות	t'kufót
תקופת	t'kufát
תקין	takín
תקיפה	t'kifá
תקן	téken
תקנה	takaná
תקף	takáf
תקציב	taktsív
תקרה	tikrá
תקשורת	tikshóret
תר	tár
תרבות	tarbút
תרבותי	tarbutí
תרגום	targúm
תרגיל	targíl
תרגם	tirgém
תרומה	trumá
תרופה	trufá
תרם	tarám
תרנגול	tarn'gól
תרצה	tirtse
תשובה	t'shuvá
תשובות	t'shuvót
תשלום	tashlúm
תשע	tésha'
תשעה	tish'á
תשעים	tišʻīm
תת	tat
