word	sentence	translation	difficulty_rank	gloss
maandishi	Kisha akavaa, akaingiza maandishi yake ya hotuba ndani ya muhtasari wake, akakimbia ngazi.	Then he got dressed, stuffed his lecture notes into his briefcase, and ran down the stairs.	19999	then · CL1.CONSEC.wear · CL1.CONSEC.insert · CL6.writing · CL6.3SG.POSS · CL6.of · CL9.speech · inside · CL9.of · CL3.summary · CL3.3SG.POSS · CL1.CONSEC.run · CL9.stairs
kisha	Kisha akavaa, akaingiza maandishi yake ya hotuba ndani ya muhtasari wake, akakimbia ngazi.	Then he got dressed, stuffed his lecture notes into his briefcase, and ran down the stairs.	19999	then · CL1.CONSEC.wear · CL1.CONSEC.insert · CL6.writing · CL6.3SG.POSS · CL6.of · CL9.speech · inside · CL9.of · CL3.summary · CL3.3SG.POSS · CL1.CONSEC.run · CL9.stairs
yule	Yule daktari mzee aliwashughulikia wagonjwa wake kwa makini.	The old doctor gave individual attention to each patient.	19999	CL1.that · CL5.doctor · CL1.old · CL1.PST.CL2.OBJ.attend_to · CL2.patient · CL2.3SG.POSS · with · CL9.attention
makini	Yule daktari mzee aliwashughulikia wagonjwa wake kwa makini.	The old doctor gave individual attention to each patient.	19999	CL1.that · CL5.doctor · CL1.old · CL1.PST.CL2.OBJ.attend_to · CL2.patient · CL2.3SG.POSS · with · CL9.attention
mzee	Yule daktari mzee aliwashughulikia wagonjwa wake kwa makini.	The old doctor gave individual attention to each patient.	19999	CL1.that · CL5.doctor · CL1.old · CL1.PST.CL2.OBJ.attend_to · CL2.patient · CL2.3SG.POSS · with · CL9.attention
wagonjwa	Yule daktari mzee aliwashughulikia wagonjwa wake kwa makini.	The old doctor gave individual attention to each patient.	19999	CL1.that · CL5.doctor · CL1.old · CL1.PST.CL2.OBJ.attend_to · CL2.patient · CL2.3SG.POSS · with · CL9.attention
kukimbia	Mkutano wa kukimbia ulisitishwa kwa sababu ya mvua kubwa.	The track meet was called off on account of the heavy rain.	19999	CL3.meeting · CL3.of · INF.run · CL3.PST.halt.PASS · for · CL9.reason · CL9.of · CL9.rain · CL9.big
mkutano	Mkutano wa kukimbia ulisitishwa kwa sababu ya mvua kubwa.	The track meet was called off on account of the heavy rain.	19999	CL3.meeting · CL3.of · INF.run · CL3.PST.halt.PASS · for · CL9.reason · CL9.of · CL9.rain · CL9.big
mvua	Mkutano wa kukimbia ulisitishwa kwa sababu ya mvua kubwa.	The track meet was called off on account of the heavy rain.	19999	CL3.meeting · CL3.of · INF.run · CL3.PST.halt.PASS · for · CL9.reason · CL9.of · CL9.rain · CL9.big
rangi	Rangi za muundo ni za kawaida sana.	The colors of the pattern are very ordinary.	19999	CL10.colour · CL10.of · CL3.pattern · COP · CL10.of · CL9.ordinary · very
huyo	Mjane huyo alipatwa na saratani ya tumbo.	The widow suffered from stomach cancer.	19999	CL1.widow · CL1.that · CL1.PST.get.PASS · by · CL9.cancer · CL9.of · CL5.stomach
patwa	Mjane huyo alipatwa na saratani ya tumbo.	The widow suffered from stomach cancer.	19999	CL1.widow · CL1.that · CL1.PST.get.PASS · by · CL9.cancer · CL9.of · CL5.stomach
tumbo	Mjane huyo alipatwa na saratani ya tumbo.	The widow suffered from stomach cancer.	19999	CL1.widow · CL1.that · CL1.PST.get.PASS · by · CL9.cancer · CL9.of · CL5.stomach
mjane	Mjane huyo alipatwa na saratani ya tumbo.	The widow suffered from stomach cancer.	19999	CL1.widow · CL1.that · CL1.PST.get.PASS · by · CL9.cancer · CL9.of · CL5.stomach
jeruhiwa	Maaskari walilala chini wakiwa wamejeruhiwa.	The soldier lay injured on the ground.	19999	CL6.soldier · CL2.PST.lie_down · below · CL2.PROG.be · CL2.PERF.wound.PASS
lala	Maaskari walilala chini wakiwa wamejeruhiwa.	The soldier lay injured on the ground.	19999	CL6.soldier · CL2.PST.lie_down · below · CL2.PROG.be · CL2.PERF.wound.PASS
maaskari	Maaskari walilala chini wakiwa wamejeruhiwa.	The soldier lay injured on the ground.	19999	CL6.soldier · CL2.PST.lie_down · below · CL2.PROG.be · CL2.PERF.wound.PASS
ugonjwa	Ili kuzuia ugonjwa kuenea haraka haikuwa kazi rahisi.	To prevent the disease from spreading quickly was not an easy task.	19999	so_that · INF.block · CL11.illness · INF.spread · quickly · NEG.CL9.PST.be · CL9.work · easy
haraka	Ili kuzuia ugonjwa kuenea haraka haikuwa kazi rahisi.	To prevent the disease from spreading quickly was not an easy task.	19999	so_that · INF.block · CL11.illness · INF.spread · quickly · NEG.CL9.PST.be · CL9.work · easy
kuzuia	Ili kuzuia ugonjwa kuenea haraka haikuwa kazi rahisi.	To prevent the disease from spreading quickly was not an easy task.	19999	so_that · INF.block · CL11.illness · INF.spread · quickly · NEG.CL9.PST.be · CL9.work · easy
kuenea	Ili kuzuia ugonjwa kuenea haraka haikuwa kazi rahisi.	To prevent the disease from spreading quickly was not an easy task.	19999	so_that · INF.block · CL11.illness · INF.spread · quickly · NEG.CL9.PST.be · CL9.work · easy
kilomita	Ndege inapepea kwa kasi ya kilomita mia tano kwa saa.	The airplane flies at a speed of five hundred kilometers per hour.	19999	CL9.plane · CL9.PRES.flutter · at · CL9.speed · CL9.of · CL10.kilometre · hundred · five · per · CL9.hour
mia	Ndege inapepea kwa kasi ya kilomita mia tano kwa saa.	The airplane flies at a speed of five hundred kilometers per hour.	19999	CL9.plane · CL9.PRES.flutter · at · CL9.speed · CL9.of · CL10.kilometre · hundred · five · per · CL9.hour
tano	Ndege inapepea kwa kasi ya kilomita mia tano kwa saa.	The airplane flies at a speed of five hundred kilometers per hour.	19999	CL9.plane · CL9.PRES.flutter · at · CL9.speed · CL9.of · CL10.kilometre · hundred · five · per · CL9.hour
kasi	Ndege inapepea kwa kasi ya kilomita mia tano kwa saa.	The airplane flies at a speed of five hundred kilometers per hour.	19999	CL9.plane · CL9.PRES.flutter · at · CL9.speed · CL9.of · CL10.kilometre · hundred · five · per · CL9.hour
ndefu	Paka alitumia faida ya nyasi kuwa ndefu katika kummendea ndege.	The cat took advantage of the high grass to creep on the bird.	19999	CL9.cat · CL1.PST.use · CL9.gain · CL9.of · CL9.grass · INF.be · CL9.tall · in · INF.CL1.OBJ.stalk · CL9.bird
nyasi	Paka alitumia faida ya nyasi kuwa ndefu katika kummendea ndege.	The cat took advantage of the high grass to creep on the bird.	19999	CL9.cat · CL1.PST.use · CL9.gain · CL9.of · CL9.grass · INF.be · CL9.tall · in · INF.CL1.OBJ.stalk · CL9.bird
faida	Paka alitumia faida ya nyasi kuwa ndefu katika kummendea ndege.	The cat took advantage of the high grass to creep on the bird.	19999	CL9.cat · CL1.PST.use · CL9.gain · CL9.of · CL9.grass · INF.be · CL9.tall · in · INF.CL1.OBJ.stalk · CL9.bird
mashariki	Moto, ukiopeperushwa na upepo wa mashariki, uliharibu katikati ya mji.	The fire, driven by an east wind, destroyed the center of the city.	19999	CL3.fire · CL3.PROG.blow.PASS · by · CL11.wind · CL11.of · CL9.east · CL3.PST.ruin · centre · CL9.of · CL3.town
katikati	Moto, ukiopeperushwa na upepo wa mashariki, uliharibu katikati ya mji.	The fire, driven by an east wind, destroyed the center of the city.	19999	CL3.fire · CL3.PROG.blow.PASS · by · CL11.wind · CL11.of · CL9.east · CL3.PST.ruin · centre · CL9.of · CL3.town
haribu	Moto, ukiopeperushwa na upepo wa mashariki, uliharibu katikati ya mji.	The fire, driven by an east wind, destroyed the center of the city.	19999	CL3.fire · CL3.PROG.blow.PASS · by · CL11.wind · CL11.of · CL9.east · CL3.PST.ruin · centre · CL9.of · CL3.town
kaskazini	Mji huo upo kaskazini mwa Japan.	The town is located in the extreme north of Japan.	19999	CL3.town · CL3.that · CL3.COP.LOC · CL9.north.LOC · CL18.of · Japan
upo	Mji huo upo kaskazini mwa Japan.	The town is located in the extreme north of Japan.	19999	CL3.town · CL3.that · CL3.COP.LOC · CL9.north.LOC · CL18.of · Japan
nyingine	Miongoni mwa hivyo huenda kuna vyanzo vipya ya samaki na aina nyingine ya viumbe	Among these there may be new sources of food fish and new species of other creatures.	19999	among · CL18.of · CL8.those · HABITUAL.go · CL17.there_is · CL8.source · CL8.new · CL9.of · CL9.fish · and · CL9.kind · CL9.other · CL9.of · CL8.creature
miongoni	Miongoni mwa hivyo huenda kuna vyanzo vipya ya samaki na aina nyingine ya viumbe	Among these there may be new sources of food fish and new species of other creatures.	19999	among · CL18.of · CL8.those · HABITUAL.go · CL17.there_is · CL8.source · CL8.new · CL9.of · CL9.fish · and · CL9.kind · CL9.other · CL9.of · CL8.creature
vipya	Miongoni mwa hivyo huenda kuna vyanzo vipya ya samaki na aina nyingine ya viumbe	Among these there may be new sources of food fish and new species of other creatures.	19999	among · CL18.of · CL8.those · HABITUAL.go · CL17.there_is · CL8.source · CL8.new · CL9.of · CL9.fish · and · CL9.kind · CL9.other · CL9.of · CL8.creature
viumbe	Miongoni mwa hivyo huenda kuna vyanzo vipya ya samaki na aina nyingine ya viumbe	Among these there may be new sources of food fish and new species of other creatures.	19999	among · CL18.of · CL8.those · HABITUAL.go · CL17.there_is · CL8.source · CL8.new · CL9.of · CL9.fish · and · CL9.kind · CL9.other · CL9.of · CL8.creature
huenda	Miongoni mwa hivyo huenda kuna vyanzo vipya ya samaki na aina nyingine ya viumbe	Among these there may be new sources of food fish and new species of other creatures.	19999	among · CL18.of · CL8.those · HABITUAL.go · CL17.there_is · CL8.source · CL8.new · CL9.of · CL9.fish · and · CL9.kind · CL9.other · CL9.of · CL8.creature
aina	Miongoni mwa hivyo huenda kuna vyanzo vipya ya samaki na aina nyingine ya viumbe	Among these there may be new sources of food fish and new species of other creatures.	19999	among · CL18.of · CL8.those · HABITUAL.go · CL17.there_is · CL8.source · CL8.new · CL9.of · CL9.fish · and · CL9.kind · CL9.other · CL9.of · CL8.creature
bandari	Biashara ya nje ya nchi inategemea kabisa bandari hii.	The country's foreign trade depends entirely on this port.	19999	CL9.business · CL9.of · outside · CL9.of · CL9.country · CL9.PRES.depend · completely · CL9.port · CL9.this
biashara	Biashara ya nje ya nchi inategemea kabisa bandari hii.	The country's foreign trade depends entirely on this port.	19999	CL9.business · CL9.of · outside · CL9.of · CL9.country · CL9.PRES.depend · completely · CL9.port · CL9.this
nguo	Msichana alichana nguo.	The girl tore the cloth.	19999	CL1.girl · CL1.PST.tear · CL9.cloth
msichana	Msichana alichana nguo.	The girl tore the cloth.	19999	CL1.girl · CL1.PST.tear · CL9.cloth
mjeledi	Mtu mkatili alimpiga mbwa kwa mjeledi.	The cruel man beat the dog with a whip.	19999	CL1.person · CL1.cruel · CL1.PST.CL1.OBJ.hit · CL9.dog · with · CL3.whip
mpiga	Mtu mkatili alimpiga mbwa kwa mjeledi.	The cruel man beat the dog with a whip.	19999	CL1.person · CL1.cruel · CL1.PST.CL1.OBJ.hit · CL9.dog · with · CL3.whip
urembo	Urembo wa ziwa hauelezeki.	The beauty of the lake is beyond description.	19999	CL11.beauty · CL11.of · CL5.lake · NEG.CL11.explain.STAT.NEG
ziwa	Urembo wa ziwa hauelezeki.	The beauty of the lake is beyond description.	19999	CL11.beauty · CL11.of · CL5.lake · NEG.CL11.explain.STAT.NEG
mtetemeko	Ni sehemu moja ya jengo iliyoharibiwa na mtetemeko wa ardhi.	Only part of the building has been destroyed by the earthquake.	19999	COP · CL9.part · one · CL9.of · CL5.building · CL9.PST.CL9.REL.ruin.PASS · by · CL3.tremor · CL3.of · CL9.ground
jengo	Ni sehemu moja ya jengo iliyoharibiwa na mtetemeko wa ardhi.	Only part of the building has been destroyed by the earthquake.	19999	COP · CL9.part · one · CL9.of · CL5.building · CL9.PST.CL9.REL.ruin.PASS · by · CL3.tremor · CL3.of · CL9.ground
ardhi	Ni sehemu moja ya jengo iliyoharibiwa na mtetemeko wa ardhi.	Only part of the building has been destroyed by the earthquake.	19999	COP · CL9.part · one · CL9.of · CL5.building · CL9.PST.CL9.REL.ruin.PASS · by · CL3.tremor · CL3.of · CL9.ground
kuvutia	Sio kitu cha kuvutia. Ni sehemu kidogo tu katika mchezo huo.	It's nothing impressive. It's just a bit part in that play.	19999	NEG.COP · CL7.thing · CL7.of · INF.attract · COP · CL9.part · little · only · in · CL3.play · CL3.that
kukimbilia	Kengele ilipeleka kila mtu kukimbilia nje ya chumba.	The alarm sent everyone rushing out of the room.	19999	CL9.bell · CL9.PST.send · every · CL1.person · INF.run.APPL · outside · CL9.of · CL7.room
kengele	Kengele ilipeleka kila mtu kukimbilia nje ya chumba.	The alarm sent everyone rushing out of the room.	19999	CL9.bell · CL9.PST.send · every · CL1.person · INF.run.APPL · outside · CL9.of · CL7.room
matendo	Jeshi lilihusika katika matendo mengi kadhaa wakati wa vita.	The army was involved in a number of brilliant actions during the battle.	19999	CL5.army · CL5.PST.be_involved · in · CL6.act · CL6.many · several · CL11.time · CL11.of · CL8.war
kadhaa	Jeshi lilihusika katika matendo mengi kadhaa wakati wa vita.	The army was involved in a number of brilliant actions during the battle.	19999	CL5.army · CL5.PST.be_involved · in · CL6.act · CL6.many · several · CL11.time · CL11.of · CL8.war
jeshi	Jeshi lilihusika katika matendo mengi kadhaa wakati wa vita.	The army was involved in a number of brilliant actions during the battle.	19999	CL5.army · CL5.PST.be_involved · in · CL6.act · CL6.many · several · CL11.time · CL11.of · CL8.war
vita	Jeshi lilihusika katika matendo mengi kadhaa wakati wa vita.	The army was involved in a number of brilliant actions during the battle.	19999	CL5.army · CL5.PST.be_involved · in · CL6.act · CL6.many · several · CL11.time · CL11.of · CL8.war
mahali	Mkurugenzi alitumia nguvu yake kupanga mahali maalumu katika ulimwengu wa sinema.	The director used his power to arrange a special place in the cinema world.	19999	CL1.director · CL1.PST.use · CL9.strength · CL9.3SG.POSS · INF.arrange · CL16.place · special · in · CL11.world · CL11.of · CL9.cinema
mkurugenzi	Mkurugenzi alitumia nguvu yake kupanga mahali maalumu katika ulimwengu wa sinema.	The director used his power to arrange a special place in the cinema world.	19999	CL1.director · CL1.PST.use · CL9.strength · CL9.3SG.POSS · INF.arrange · CL16.place · special · in · CL11.world · CL11.of · CL9.cinema
kupanga	Mkurugenzi alitumia nguvu yake kupanga mahali maalumu katika ulimwengu wa sinema.	The director used his power to arrange a special place in the cinema world.	19999	CL1.director · CL1.PST.use · CL9.strength · CL9.3SG.POSS · INF.arrange · CL16.place · special · in · CL11.world · CL11.of · CL9.cinema
maalumu	Mkurugenzi alitumia nguvu yake kupanga mahali maalumu katika ulimwengu wa sinema.	The director used his power to arrange a special place in the cinema world.	19999	CL1.director · CL1.PST.use · CL9.strength · CL9.3SG.POSS · INF.arrange · CL16.place · special · in · CL11.world · CL11.of · CL9.cinema
mbio	Yeyote atakayeshinda mbio atapata tuzo.	Whoever wins the race will receive the prize.	19999	CL1.any · CL1.FUT.REL.win · CL10.race · CL1.FUT.get · CL9.prize
yeyote	Yeyote atakayeshinda mbio atapata tuzo.	Whoever wins the race will receive the prize.	19999	CL1.any · CL1.FUT.REL.win · CL10.race · CL1.FUT.get · CL9.prize
hatuna	Kumbuka kwamba, katika hali kama hizi, hatuna njia nyingine ila kupata mnunuzi mwingine.	Bear in mind that, under such circumstances, we have no alternative but to find another buyer.	19999	remember.IMP · COMP · in · CL10.condition · like · CL10.these · NEG.1PL.have · CL9.way · CL9.other · except · INF.get · CL1.buyer · CL1.other
nyingine	Kumbuka kwamba, katika hali kama hizi, hatuna njia nyingine ila kupata mnunuzi mwingine.	Bear in mind that, under such circumstances, we have no alternative but to find another buyer.	19999	remember.IMP · COMP · in · CL10.condition · like · CL10.these · NEG.1PL.have · CL9.way · CL9.other · except · INF.get · CL1.buyer · CL1.other
kumbuka	Kumbuka kwamba, katika hali kama hizi, hatuna njia nyingine ila kupata mnunuzi mwingine.	Bear in mind that, under such circumstances, we have no alternative but to find another buyer.	19999	remember.IMP · COMP · in · CL10.condition · like · CL10.these · NEG.1PL.have · CL9.way · CL9.other · except · INF.get · CL1.buyer · CL1.other
ila	Kumbuka kwamba, katika hali kama hizi, hatuna njia nyingine ila kupata mnunuzi mwingine.	Bear in mind that, under such circumstances, we have no alternative but to find another buyer.	19999	remember.IMP · COMP · in · CL10.condition · like · CL10.these · NEG.1PL.have · CL9.way · CL9.other · except · INF.get · CL1.buyer · CL1.other
mwingine	Kumbuka kwamba, katika hali kama hizi, hatuna njia nyingine ila kupata mnunuzi mwingine.	Bear in mind that, under such circumstances, we have no alternative but to find another buyer.	19999	remember.IMP · COMP · in · CL10.condition · like · CL10.these · NEG.1PL.have · CL9.way · CL9.other · except · INF.get · CL1.buyer · CL1.other
takataka	Takataka inatoa harufu mbaya.	The garbage is giving off a terrible smell.	19999	CL9.garbage · CL9.PRES.give · CL9.smell · CL9.bad
harufu	Takataka inatoa harufu mbaya.	The garbage is giving off a terrible smell.	19999	CL9.garbage · CL9.PRES.give · CL9.smell · CL9.bad
kucheza	Watu wawili wanaweza kucheza mchezo huo.	Two can play at that game.	19999	CL2.person · CL2.two · CL2.PRES.be_able · INF.play · CL3.game · CL3.that
wanaweza	Watu wawili wanaweza kucheza mchezo huo.	Two can play at that game.	19999	CL2.person · CL2.two · CL2.PRES.be_able · INF.play · CL3.game · CL3.that
vyako	Sasa, acha tu udongo uteleze kati ya vidole vyako.	Now, just let the clay slide between your fingers.	19999	now · leave.IMP · only · CL11.clay · CL11.slide.SBJV · middle · CL9.of · CL8.finger · CL8.2SG.POSS
vidole	Sasa, acha tu udongo uteleze kati ya vidole vyako.	Now, just let the clay slide between your fingers.	19999	now · leave.IMP · only · CL11.clay · CL11.slide.SBJV · middle · CL9.of · CL8.finger · CL8.2SG.POSS
udongo	Sasa, acha tu udongo uteleze kati ya vidole vyako.	Now, just let the clay slide between your fingers.	19999	now · leave.IMP · only · CL11.clay · CL11.slide.SBJV · middle · CL9.of · CL8.finger · CL8.2SG.POSS
chama	Zilitokana na bidhaa ambazo wanachama wa jamii walitambua kuwa zina thamani.	They were based on goods which the members of a society recognized as having value.	19999	CL10.PST.originate · with · CL10.goods · CL10.REL · CL2.member · CL2.of · CL9.society · CL2.PST.recognize · COMP · CL10.have · CL9.value
tambua	Zilitokana na bidhaa ambazo wanachama wa jamii walitambua kuwa zina thamani.	They were based on goods which the members of a society recognized as having value.	19999	CL10.PST.originate · with · CL10.goods · CL10.REL · CL2.member · CL2.of · CL9.society · CL2.PST.recognize · COMP · CL10.have · CL9.value
bidhaa	Zilitokana na bidhaa ambazo wanachama wa jamii walitambua kuwa zina thamani.	They were based on goods which the members of a society recognized as having value.	19999	CL10.PST.originate · with · CL10.goods · CL10.REL · CL2.member · CL2.of · CL9.society · CL2.PST.recognize · COMP · CL10.have · CL9.value
zina	Zilitokana na bidhaa ambazo wanachama wa jamii walitambua kuwa zina thamani.	They were based on goods which the members of a society recognized as having value.	19999	CL10.PST.originate · with · CL10.goods · CL10.REL · CL2.member · CL2.of · CL9.society · CL2.PST.recognize · COMP · CL10.have · CL9.value
thamani	Zilitokana na bidhaa ambazo wanachama wa jamii walitambua kuwa zina thamani.	They were based on goods which the members of a society recognized as having value.	19999	CL10.PST.originate · with · CL10.goods · CL10.REL · CL2.member · CL2.of · CL9.society · CL2.PST.recognize · COMP · CL10.have · CL9.value
ambazo	Zilitokana na bidhaa ambazo wanachama wa jamii walitambua kuwa zina thamani.	They were based on goods which the members of a society recognized as having value.	19999	CL10.PST.originate · with · CL10.goods · CL10.REL · CL2.member · CL2.of · CL9.society · CL2.PST.recognize · COMP · CL10.have · CL9.value
jamii	Zilitokana na bidhaa ambazo wanachama wa jamii walitambua kuwa zina thamani.	They were based on goods which the members of a society recognized as having value.	19999	CL10.PST.originate · with · CL10.goods · CL10.REL · CL2.member · CL2.of · CL9.society · CL2.PST.recognize · COMP · CL10.have · CL9.value
yupo	Bwana Smith yupo karibu.	Mr Smith is within shouting distance.	19999	CL1.sir · PERS · CL1.COP.LOC · near
tuma	Jasusi huyo alituma habari kwa kuficha.	The spy sent information by code.	19999	CL1.spy · CL1.that · CL1.PST.send · CL9.information · by · INF.hide
kuficha	Jasusi huyo alituma habari kwa kuficha.	The spy sent information by code.	19999	CL1.spy · CL1.that · CL1.PST.send · CL9.information · by · INF.hide
wageni	Ni kukosa heshima kuwaangalia wageni.	It is rude to stare at strangers.	19999	COP · INF.lack · CL9.respect · INF.CL2.OBJ.look_at · CL2.stranger
heshima	Ni kukosa heshima kuwaangalia wageni.	It is rude to stare at strangers.	19999	COP · INF.lack · CL9.respect · INF.CL2.OBJ.look_at · CL2.stranger
ghafla	Bwana Jordan aliamka ghafla.	Mr Jordan woke up suddenly.	19999	CL1.sir · PERS · CL1.PST.wake_up · suddenly
amka	Bwana Jordan aliamka ghafla.	Mr Jordan woke up suddenly.	19999	CL1.sir · PERS · CL1.PST.wake_up · suddenly
utendaji	Utendaji huo ungefanya mtu yeyote kuasi.	Such treatment would make anybody rebel.	19999	CL11.conduct · CL11.that · CL11.HYP.make · CL1.person · CL1.any · INF.rebel
kuasi	Utendaji huo ungefanya mtu yeyote kuasi.	Such treatment would make anybody rebel.	19999	CL11.conduct · CL11.that · CL11.HYP.make · CL1.person · CL1.any · INF.rebel
mitano	Mti huu umekuwa ukisimama kwa miongo mitano.	This tree has been standing for five decades.	19999	CL3.tree · CL3.this · CL3.PERF.be · CL3.PROG.stand · for · CL4.decade · CL4.five
mti	Mti huu umekuwa ukisimama kwa miongo mitano.	This tree has been standing for five decades.	19999	CL3.tree · CL3.this · CL3.PERF.be · CL3.PROG.stand · for · CL4.decade · CL4.five
masomo	Kitabu hiki kitasaidia katika masomo yako.	This book will be helpful to your study.	19999	CL7.book · CL7.this · CL7.FUT.help · in · CL6.study · CL6.2SG.POSS
nyoka	Nyoka nyingi katika kisiwa hiki hawadhuru.	Most snakes on this island are harmless.	19999	CL10.snake · CL10.many · in · CL7.island · CL7.this · NEG.CL2.harm
kisiwa	Nyoka nyingi katika kisiwa hiki hawadhuru.	Most snakes on this island are harmless.	19999	CL10.snake · CL10.many · in · CL7.island · CL7.this · NEG.CL2.harm
mjini	Masafa ya uhalifu mjini ni kubwa.	The frequency of crime in the town is high.	19999	CL6.frequency · CL6.of · CL11.crime · CL3.town.LOC · COP · big
thabiti	Mvulana huyu ana mwili thabiti na yenye afya.	This boy has a strong and healthy body.	19999	CL1.boy · CL1.this · CL1.have · CL3.body · firm · and · CL9.having · CL9.health
mwili	Mvulana huyu ana mwili thabiti na yenye afya.	This boy has a strong and healthy body.	19999	CL1.boy · CL1.this · CL1.have · CL3.body · firm · and · CL9.having · CL9.health
yenye	Mvulana huyu ana mwili thabiti na yenye afya.	This boy has a strong and healthy body.	19999	CL1.boy · CL1.this · CL1.have · CL3.body · firm · and · CL9.having · CL9.health
kupeleka	Nikimaliza kuandika barua, nitakupeleka kwenye ziwa umbali wa maili mbili zaidi ya kilima.	When I have finished writing the letter, I will take you to the lake about two miles beyond the hill.	19999	1SG.COND.finish · INF.write · CL9.letter · 1SG.FUT.2SG.OBJ.send · at · CL5.lake · CL11.distance · CL11.of · CL10.mile · CL10.two · more · CL9.of · CL7.hill
umbali	Nikimaliza kuandika barua, nitakupeleka kwenye ziwa umbali wa maili mbili zaidi ya kilima.	When I have finished writing the letter, I will take you to the lake about two miles beyond the hill.	19999	1SG.COND.finish · INF.write · CL9.letter · 1SG.FUT.2SG.OBJ.send · at · CL5.lake · CL11.distance · CL11.of · CL10.mile · CL10.two · more · CL9.of · CL7.hill
barua	Nikimaliza kuandika barua, nitakupeleka kwenye ziwa umbali wa maili mbili zaidi ya kilima.	When I have finished writing the letter, I will take you to the lake about two miles beyond the hill.	19999	1SG.COND.finish · INF.write · CL9.letter · 1SG.FUT.2SG.OBJ.send · at · CL5.lake · CL11.distance · CL11.of · CL10.mile · CL10.two · more · CL9.of · CL7.hill
kuandika	Nikimaliza kuandika barua, nitakupeleka kwenye ziwa umbali wa maili mbili zaidi ya kilima.	When I have finished writing the letter, I will take you to the lake about two miles beyond the hill.	19999	1SG.COND.finish · INF.write · CL9.letter · 1SG.FUT.2SG.OBJ.send · at · CL5.lake · CL11.distance · CL11.of · CL10.mile · CL10.two · more · CL9.of · CL7.hill
ziwa	Nikimaliza kuandika barua, nitakupeleka kwenye ziwa umbali wa maili mbili zaidi ya kilima.	When I have finished writing the letter, I will take you to the lake about two miles beyond the hill.	19999	1SG.COND.finish · INF.write · CL9.letter · 1SG.FUT.2SG.OBJ.send · at · CL5.lake · CL11.distance · CL11.of · CL10.mile · CL10.two · more · CL9.of · CL7.hill
kilima	Nikimaliza kuandika barua, nitakupeleka kwenye ziwa umbali wa maili mbili zaidi ya kilima.	When I have finished writing the letter, I will take you to the lake about two miles beyond the hill.	19999	1SG.COND.finish · INF.write · CL9.letter · 1SG.FUT.2SG.OBJ.send · at · CL5.lake · CL11.distance · CL11.of · CL10.mile · CL10.two · more · CL9.of · CL7.hill
robo	Saa hii inagonga robo saa.	This clock strikes the quarter hour.	19999	CL9.clock · CL9.this · CL9.PRES.strike · CL9.quarter · CL9.hour
kanisa	Kanisa hili lilianzia karne ya 12.	This church dates from the 12th century.	19999	CL5.church · CL5.this · CL5.PST.begin.APPL · CL9.century · CL9.of · twelve
karne	Kanisa hili lilianzia karne ya 12.	This church dates from the 12th century.	19999	CL5.church · CL5.this · CL5.PST.begin.APPL · CL9.century · CL9.of · twelve
sheria	Sheria hii haitumiki kwa kesi hiyo.	This rule does not apply to the case.	19999	CL9.law · CL9.this · NEG.CL9.use.STAT · for · CL9.case · CL9.that
kesi	Sheria hii haitumiki kwa kesi hiyo.	This rule does not apply to the case.	19999	CL9.law · CL9.this · NEG.CL9.use.STAT · for · CL9.case · CL9.that
halisi	Picha hii itathibishwa kuwa halisi.	This painting will pass for genuine.	19999	CL9.picture · CL9.this · CL9.FUT.confirm.PASS · INF.be · real
uadilifu	Ishara inasimamia nguvu na uadilifu.	This symbol stands for strength and integrity.	19999	CL9.sign · CL9.PRES.stand.APPL · CL9.strength · and · CL11.integrity
ishara	Ishara inasimamia nguvu na uadilifu.	This symbol stands for strength and integrity.	19999	CL9.sign · CL9.PRES.stand.APPL · CL9.strength · and · CL11.integrity
kioo	Kioo kilianguka chini.	The glass crashed to the ground.	19999	CL7.glass · CL7.PST.fall · below
koo	Kelly alisafisha koo lake na kuanza kuongea.	Kelly cleared his throat and begin to speak.	19999	PERS · CL1.PST.clean · CL5.throat · CL5.3SG.POSS · and · INF.begin · INF.talk
safisha	Kelly alisafisha koo lake na kuanza kuongea.	Kelly cleared his throat and begin to speak.	19999	PERS · CL1.PST.clean · CL5.throat · CL5.3SG.POSS · and · INF.begin · INF.talk
kuanza	Kelly alisafisha koo lake na kuanza kuongea.	Kelly cleared his throat and begin to speak.	19999	PERS · CL1.PST.clean · CL5.throat · CL5.3SG.POSS · and · INF.begin · INF.talk
kuongea	Kelly alisafisha koo lake na kuanza kuongea.	Kelly cleared his throat and begin to speak.	19999	PERS · CL1.PST.clean · CL5.throat · CL5.3SG.POSS · and · INF.begin · INF.talk
vya	Kucheza muziki wa nchi za magharibi kwenye gita ni vitu halisi vya watoto kwa mtaalamu wa kweli.	Playing country-western music on guitar is real kid stuff to a true professional.	19999	INF.play · CL3.music · CL3.of · CL10.country · CL10.of · CL6.west · on · CL5.guitar · COP · CL8.thing · real · CL8.of · CL2.child · for · CL1.expert · CL1.of · CL9.truth
mtaalamu	Kucheza muziki wa nchi za magharibi kwenye gita ni vitu halisi vya watoto kwa mtaalamu wa kweli.	Playing country-western music on guitar is real kid stuff to a true professional.	19999	INF.play · CL3.music · CL3.of · CL10.country · CL10.of · CL6.west · on · CL5.guitar · COP · CL8.thing · real · CL8.of · CL2.child · for · CL1.expert · CL1.of · CL9.truth
