word	reading
همزمان	hamzamân
همسایه	hamsâye
همسر	hamsar
همه	hame
هموار	hamvâr
همواره	hamvâre
همچنان	hamčenân
همچنین	hamčunīn
همچون	hamčun
همکاران	hamkârân
همکاری	hamkârī
همیشه	hamêša
همین	hamīn
هند	hand
هندوانه	hendevâne
هندی	hindī
هنر	hunar
هنرمند	honarmand
هنرمندان	honarmandân
هنوز	hanuz
هنگ	hang
هنگام	hangâm
هوا	hawâ
هواشناسی	havâšenâsi
هواپیما	hawâpaymâ
هوایی	hawâyī
هوش	hôš
هوشمند	hušmand
هویت	hoviyyat
هیئت	hay'at
هیدروژن	hidrožen
هیچ	hêč
و	vâv
وابسته	vâbaste
وابستگی	wâbastagī
واحد	wâhid
وادار	vâdâr
وار	vâr
وارد	vâred
واسطه	wâsita
واضح	vâzeh
واقع	wâqi'
واقعا	wâqi'an
واقعه	wâqi'a
واقعی	wâqi'ī
واقعیت	wâqi'iyyat
وال	vâl
والدین	wâlidayn
والی	wâlī
والیبال	vâlibâl
وام	wâm
واژه	wâža
واژگان	vâžegân
واکنش	wâkuniš
وب	veb
وبگاه	veb-gâh
وجه	wajh
وجود	wujūd
وحدت	wahdat
وحشت	wahšat
وحشی	vahši
ورز	varz
ورزش	warziš
ورزشکار	varzeškâr
ورزشگاه	varzešgâh
ورزشی	varzeši
ورود	wurūd
وزارت	wizârat
وزن	wazn
وزیر	wazīr
وزیران	vazirân
وسایل	vasâyel
وسط	wasat
وسعت	vos'at
وسوسه	waswasa
وسیع	vasi'
وسیله	vasile
وصف	wasf
وصل	vasl
وضع	waz'
وضعیت	waz'iyyat
وضوح	wuzūh
وظایف	vazâyef
وظیفه	wazīfa
وعده	wa'da
وفاداری	wafâdârī
وقایع	vaqâye'
وقت	waqt
وقتی	vaġti
ولایت	wilâyat
ولتاژ	voltâž
ولسوالی	wuluswâlī
ولع	vala'
ولی	walê
وکیل	wakīl
وگرنه	vagarna
وی	vey
ویتامین	vitâmin
ویران	wayrân
ویرایش	wīrâyiš
ویروس	virus
وین	vin
ویژه	wêža
ویژگی	vižegi
پا	pâ
پادشاه	pâdišâh
پادشاهی	pâdišâhī
پارس	pârs
پارسی	pârsī
پارلمان	pârlamân
پاره	pâra
پارچه	pârča
پارک	pârk
پاس	pâs
پاسخ	pâsux
پانصد	pânsad
پاپ	pâp
پاک	pâk
پاکستان	pâkistân
پای	pây
پایان	pâyân
پایبند	pâyband
پایتخت	pâytaxt
پایدار	pâydâr
پایداری	pâydanârī
پایه	pâye
پایگاه	pâygâh
پاییز	pâyiz
پایین	pâyin-e
پتانسیل	potânsiyel
پختم	poxtam
پختن	puxtan
پخش	paxš
پدر	padar
پدربزرگ	pedar-bozorg
پدید	padid
پدیدار	padidâr
پدیده	padide
پذیر	pazir
پذیرش	pazīriš
پر	pur
پراکنده	parâkanda
پرتاب	partâb
پرتو	partow
پردازش	pardâzeš
پرده	parde
پرست	parast
پرستار	parastâr
پرسش	pursiš
پرسیدن	pursīdan
پرفروش	por-foruš
پرنده	paranda
پرندگان	parandegân
پرواز	parwâz
پروانه	parwâna
پرورش	parvareš
پرونده	parwanda
پروژه	perože
پرچم	parčam
پریدن	paridan
پزشک	pizišk
پزشکی	piziškī
پس	pas
پست	post
پسر	pisar
پسران	pesar-ân
پسوند	paswand
پشت	pušt
پشتیبانی	puštībânī
پل	pul
پلاستیک	pelâstik
پله	pilla
پلیس	polis
پمپ	pomp
پناه	panâh
پناهنده	panâhande
پنبه	panbe
پنج	panj
پنجاه	panjâh
پنجره	panjara
پنجم	panjum
پنهان	penhân
پنیر	panīr
پهلوی	pahlavi
پهن	pahn
پودر	pudr
پوست	pôst
پوشش	pušeš
پوشیدن	pôšīdan
پول	pūl
پوند	pund
پویا	pôyâ
پژوهش	pižôhiš
پی	pey
پیاده	piyâda
پیام	payâm
پیامبر	payâmbar
پیانو	piâno
پیدا	paydâ
پیدا کردن	peydâ kardan
پیدایش	paydâ'iš
پیر	pir
پیرامون	pêrâmūn
پیراهن	pêrâhan
پیرتر	pir-tar
پیروز	pīrôz
پیروزی	pêrôzī
پیش	pêš
پیشرفت	pêšraft
پیشرفته	pišrafte
پیشنهاد	pêšnihâd
پیشگیری	pišgiri
پیشین	pêšīn
پیشینه	pišine
پیمان	peymân
پیوست	peyvast
پیوستن	peyvastan
پیوسته	peyvaste
پیوند	peyvand
پیچ	pêč
پیچیده	pêčīda
پیکر	paykar
پیگیری	peygiri
چابک	čâbok
چارچوب	čârčôb
چاقو	čâqū
چالش	čâleš
چانه	čâna
چاه	čâh
چاپ	čâp
چای	čây
چرا	čarâ
چراغ	čirâġ
چربی	čarbī
چرخ	čarx
چرخش	čarxiš
چرخه	čarxa
چشم	čašm
چشمه	čašma
چشمگیر	čašmgīr
چطور	četowr
چقدر	čeqadr
چمدان	čamadân
چنان	čonân
چنانچه	čonânče
چند	čand
چندان	čandân
چندین	čandīn
چنگال	čangâl
چنین	čunīn
چه	če
چهار	čahâr
چهارم	čahârom
چهره	čihra
چهل	čehel
چوب	čôb
چوبی	čubi
چون	čun
چپ	čap
چک	čak
چگونه	čegune
چی	či
چیز	čīz
چیزی	čizê
چین	čin
چینی	čīnī
ژاپن	žâpon
ژاپنی	žâponi
ژن	žen
ژنرال	ženerâl
کابل	kâbl
کابینه	kâbine
کاتولیک	kâtolik
کاخ	kâx
کار	-kâr
کار کردن	kâr kardan
کاربر	kârbar
کاربرد	kârbord
کاربردی	kârbordi
کاربری	kârbarī
کارت	kârt
کارخانه	kârxâna
کارشناسان	kâršenâsân
کارمند	kârmand
کارنامه	kârnâme
کاروان	kârvân
کارورزی	kârvarzi
کارکرد	kârkard
کارگاه	kârgâh
کارگر	kârgar
کارگردان	kârgardân
کاشت	kâšt
کاغذ	kâġaz
کافی	kâfi
کالا	kâlâ
کالج	kâlej
کامل	kâmel
کاملا	kâmilan
کامپیوتر	kâmpyūtir
کانال	kânâl
کانون	kânun
کاهش	kâheš
کاوش	kâwiš
کاکا	kâkâ
کبد	kabid
کتاب	kitâb
کتابخانه	kitâbxâna
کتابچه	kitâbča
کتابی	ketâbi
کتب	kutub
کثیف	kasīf
کجا	kojâ
کد	kod
کدام	kudâm
کر	kar
کربن	karbon
کرد	kord
کردار	kerdâr
کردم	kardam
کردن	kardan
کردند	kardand
کرده	karde
کردی	kordi
کردید	kardid
کردیم	kardim
کرسی	kursī
کرم	kirm
کره	kara
کس	kas
کسب	kasb
کسی	kasi
کش	kaš
کشاورزی	kešâvarzi
کشت	košt
کشتار	kuštâr
کشتن	kuštan
کشتی	kaštī
کشف	kašf
کشور	kišwar
کشورها	kišwar-hâ
کشیدن	kašidan
کشیده	kašīda
کف	kaf
کفش	kafš
کل	kal
کلاس	kelâs
کلاسیک	kelâsik
کلام	kalâm
کلاه	kulâh
کلاهبرداری	kolâh-bardâri
کلمات	kalimât
کلمه	kalima
کلید	kalīd
کلیدی	kelidi
کلیسا	kalīsâ
کلیه	kolye
کم	kam
کمال	kamâl
کمان	kamân
کمبود	kambud
کمتر	kamtar
کمترین	kamtarin
کمدی	komedi
کمربند	kamarband
کمونیست	komunist
کمونیسم	komunism
کمک	kumak
کمک کردن	komak kardan
کمی	kami
کمیته	komite
کمیسیون	komisiyon
کمین	kamin
کن	kun
کنار	kanâr
کنت	kont
کنترل	kontorol
کند	kond
کنسرت	konsert
کنسول	konsul
کنفرانس	konferâns
کنم	kunam
کنند	kunand
کننده	konande
کنه	kane
کنون	konun
کنونی	konuni
کنگره	kongore
کنی	kunī
کنید	kunêd
کنیم	konim
که	ki
کهن	kuhan
کوت	kut
کوتاه	kutâh
کوتاهی	kutâhi
کودک	kôdak
کودکان	kudakân
کودکی	kôdakī
کور	kôr
کوشش	kôšiš
کوه	kôh
کوچ	kôč
کوچک	kôčak
کپی	kopi
کی	kay
کیف	kif
کیفیت	kayfiyyat
کیلومتر	kilometr
کیلوگرم	kilogram
کیک	kayk
گارد	gârd
گاز	gâz
گام	gâm
گاه	-gâh
گاهی	gâhi
گاو	gâw
گذاشت	gozâšt
گذاشتن	guzâštan
گذر	gozar
گذشته	guzašta
گر	gor
گران	gerân
گرایش	garâyeš
گربه	gorbe
گرد	gard
گردباد	gerdbâd
گردش	gardiš
گردن	gardan
گرسنه	gurusna
گرفت	girift
گرفتار	gereftâr
گرفتم	gereftam
گرفتن	giriftan
گرفتند	gereftand
گرم	garm
گرما	garmâ
گره	girih
گروه	gurôh
گروهی	goruhi
گرچه	garče
گرگان	gurgân
گریه کردن	gerye kardan
گزارش	gozâreš
گزینه	guzīna
گسترده	gustarda
گشت	gašt
گفت	goft
گفتار	guftâr
گفتم	goftam
گفتن	guftan
گفته	gofte
گفتگو	goftogu
گفتید	goftid
گل	gul
گلابی	golâbi
گلوله	gulūla
گم	gom
گم کردن	gom kardan
گمان	gomân
گناه	gunâh
گنبد	gunbad
گندم	gandum
گو	gu
گواهی	guwâhī
گوجه	gawja
گوش	gôš
گوش دادن	guš dâdan
گوش کردن	gôš kardan
گوشت	gôšt
گوشه	gôša
گوناگون	gunâgun
گونه	gôna
گویا	guyâ
گویش	gôyiš
گویی	guyi
گچ	gač
گیاه	giyâh
گیاهان	giyâhân
گیتار	gitâr
گیر	gir
گیرم	giram
ی	ye
یا	yâ
یاد	yâd
یاد دادن	yâd dâdan
یاد گرفتن	yâd giriftan
یادبود	yâdbud
یادگیری	yâdgīrī
یاری	yârī
یازده	yâzdah
یازدهم	yâzdahom
یافتن	yâftan
یال	yâl
یان	-yân
یاور	yâwar
یخ	yax
یخچال	yaxčâl
یست	-īst
یعنی	ya'ni
یل	yal
یمن	yaman
ین	yen
یه	-iyye
یهودی	yahūdī
یهودیان	yahūdiyân
یوتیوب	yūtyūb
یورش	yūriš
یورو	yuro
یونانی	yūnânī
یک	yak
یکبار	yekbâr
یکدیگر	yekdigar
یکسان	yeksân
یکم	yekom
یکنواخت	yeknavâxt
یکپارچه	yekpârče
یکی	yakê
۳	three
۸	eight
